Emoji	Name	Group	Subgroup	Code Point	Code	Status
🧜🏾‍♀	Mermaid: Medium-dark skin tone	People & Body	Person Fantasy	1F9DC 1F3FE 200D 2640	E5.0	Minimally Qualified
🧜🏿‍♀️	Mermaid: Dark skin tone	People & Body	Person Fantasy	1F9DC 1F3FF 200D 2640 FE0F	E5.0	Fully Qualified
🧜🏿‍♀	Mermaid: Dark skin tone	People & Body	Person Fantasy	1F9DC 1F3FF 200D 2640	E5.0	Minimally Qualified
🧝🏻	Elf: Light skin tone	People & Body	Person Fantasy	1F9DD 1F3FB	E5.0	Fully Qualified
🧝🏼	Elf: Medium-light skin tone	People & Body	Person Fantasy	1F9DD 1F3FC	E5.0	Fully Qualified
🧝🏽	Elf: Medium skin tone	People & Body	Person Fantasy	1F9DD 1F3FD	E5.0	Fully Qualified
🧝🏾	Elf: Medium-dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FE	E5.0	Fully Qualified
🧝🏿	Elf: Dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FF	E5.0	Fully Qualified
🧝🏻‍♂️	Man elf: Light skin tone	People & Body	Person Fantasy	1F9DD 1F3FB 200D 2642 FE0F	E5.0	Fully Qualified
🧝🏻‍♂	Man elf: Light skin tone	People & Body	Person Fantasy	1F9DD 1F3FB 200D 2642	E5.0	Minimally Qualified
🧝🏼‍♂️	Man elf: Medium-light skin tone	People & Body	Person Fantasy	1F9DD 1F3FC 200D 2642 FE0F	E5.0	Fully Qualified
🧝🏼‍♂	Man elf: Medium-light skin tone	People & Body	Person Fantasy	1F9DD 1F3FC 200D 2642	E5.0	Minimally Qualified
🧝🏽‍♂️	Man elf: Medium skin tone	People & Body	Person Fantasy	1F9DD 1F3FD 200D 2642 FE0F	E5.0	Fully Qualified
🧝🏽‍♂	Man elf: Medium skin tone	People & Body	Person Fantasy	1F9DD 1F3FD 200D 2642	E5.0	Minimally Qualified
🧝🏾‍♂️	Man elf: Medium-dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FE 200D 2642 FE0F	E5.0	Fully Qualified
🧝🏾‍♂	Man elf: Medium-dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FE 200D 2642	E5.0	Minimally Qualified
🧝🏿‍♂️	Man elf: Dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FF 200D 2642 FE0F	E5.0	Fully Qualified
🧝🏿‍♂	Man elf: Dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FF 200D 2642	E5.0	Minimally Qualified
🧝🏻‍♀️	Woman elf: Light skin tone	People & Body	Person Fantasy	1F9DD 1F3FB 200D 2640 FE0F	E5.0	Fully Qualified
🧝🏻‍♀	Woman elf: Light skin tone	People & Body	Person Fantasy	1F9DD 1F3FB 200D 2640	E5.0	Minimally Qualified
🧝🏼‍♀️	Woman elf: Medium-light skin tone	People & Body	Person Fantasy	1F9DD 1F3FC 200D 2640 FE0F	E5.0	Fully Qualified
🧝🏼‍♀	Woman elf: Medium-light skin tone	People & Body	Person Fantasy	1F9DD 1F3FC 200D 2640	E5.0	Minimally Qualified
🧝🏽‍♀️	Woman elf: Medium skin tone	People & Body	Person Fantasy	1F9DD 1F3FD 200D 2640 FE0F	E5.0	Fully Qualified
🧝🏽‍♀	Woman elf: Medium skin tone	People & Body	Person Fantasy	1F9DD 1F3FD 200D 2640	E5.0	Minimally Qualified
🧝🏾‍♀️	Woman elf: Medium-dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FE 200D 2640 FE0F	E5.0	Fully Qualified
🧝🏾‍♀	Woman elf: Medium-dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FE 200D 2640	E5.0	Minimally Qualified
🧝🏿‍♀️	Woman elf: Dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FF 200D 2640 FE0F	E5.0	Fully Qualified
🧝🏿‍♀	Woman elf: Dark skin tone	People & Body	Person Fantasy	1F9DD 1F3FF 200D 2640	E5.0	Minimally Qualified
💆🏻	Person getting massage: Light skin tone	People & Body	Person Activity	1F486 1F3FB	E1.0	Fully Qualified
💆🏼	Person getting massage: Medium-light skin tone	People & Body	Person Activity	1F486 1F3FC	E1.0	Fully Qualified
💆🏽	Person getting massage: Medium skin tone	People & Body	Person Activity	1F486 1F3FD	E1.0	Fully Qualified
💆🏾	Person getting massage: Medium-dark skin tone	People & Body	Person Activity	1F486 1F3FE	E1.0	Fully Qualified
💆🏿	Person getting massage: Dark skin tone	People & Body	Person Activity	1F486 1F3FF	E1.0	Fully Qualified
💆🏻‍♂️	Man getting massage: Light skin tone	People & Body	Person Activity	1F486 1F3FB 200D 2642 FE0F	E4.0	Fully Qualified
💆🏻‍♂	Man getting massage: Light skin tone	People & Body	Person Activity	1F486 1F3FB 200D 2642	E4.0	Minimally Qualified
💆🏼‍♂️	Man getting massage: Medium-light skin tone	People & Body	Person Activity	1F486 1F3FC 200D 2642 FE0F	E4.0	Fully Qualified
💆🏼‍♂	Man getting massage: Medium-light skin tone	People & Body	Person Activity	1F486 1F3FC 200D 2642	E4.0	Minimally Qualified
💆🏽‍♂️	Man getting massage: Medium skin tone	People & Body	Person Activity	1F486 1F3FD 200D 2642 FE0F	E4.0	Fully Qualified
💆🏽‍♂	Man getting massage: Medium skin tone	People & Body	Person Activity	1F486 1F3FD 200D 2642	E4.0	Minimally Qualified
💆🏾‍♂️	Man getting massage: Medium-dark skin tone	People & Body	Person Activity	1F486 1F3FE 200D 2642 FE0F	E4.0	Fully Qualified
💆🏾‍♂	Man getting massage: Medium-dark skin tone	People & Body	Person Activity	1F486 1F3FE 200D 2642	E4.0	Minimally Qualified
💆🏿‍♂️	Man getting massage: Dark skin tone	People & Body	Person Activity	1F486 1F3FF 200D 2642 FE0F	E4.0	Fully Qualified
💆🏿‍♂	Man getting massage: Dark skin tone	People & Body	Person Activity	1F486 1F3FF 200D 2642	E4.0	Minimally Qualified
💆🏻‍♀️	Woman getting massage: Light skin tone	People & Body	Person Activity	1F486 1F3FB 200D 2640 FE0F	E4.0	Fully Qualified
💆🏻‍♀	Woman getting massage: Light skin tone	People & Body	Person Activity	1F486 1F3FB 200D 2640	E4.0	Minimally Qualified
💆🏼‍♀️	Woman getting massage: Medium-light skin tone	People & Body	Person Activity	1F486 1F3FC 200D 2640 FE0F	E4.0	Fully Qualified
💆🏼‍♀	Woman getting massage: Medium-light skin tone	People & Body	Person Activity	1F486 1F3FC 200D 2640	E4.0	Minimally Qualified
💆🏽‍♀️	Woman getting massage: Medium skin tone	People & Body	Person Activity	1F486 1F3FD 200D 2640 FE0F	E4.0	Fully Qualified
💆🏽‍♀	Woman getting massage: Medium skin tone	People & Body	Person Activity	1F486 1F3FD 200D 2640	E4.0	Minimally Qualified
💆🏾‍♀️	Woman getting massage: Medium-dark skin tone	People & Body	Person Activity	1F486 1F3FE 200D 2640 FE0F	E4.0	Fully Qualified
💆🏾‍♀	Woman getting massage: Medium-dark skin tone	People & Body	Person Activity	1F486 1F3FE 200D 2640	E4.0	Minimally Qualified
💆🏿‍♀️	Woman getting massage: Dark skin tone	People & Body	Person Activity	1F486 1F3FF 200D 2640 FE0F	E4.0	Fully Qualified
💆🏿‍♀	Woman getting massage: Dark skin tone	People & Body	Person Activity	1F486 1F3FF 200D 2640	E4.0	Minimally Qualified
💇🏻	Person getting haircut: Light skin tone	People & Body	Person Activity	1F487 1F3FB	E1.0	Fully Qualified
💇🏼	Person getting haircut: Medium-light skin tone	People & Body	Person Activity	1F487 1F3FC	E1.0	Fully Qualified
💇🏽	Person getting haircut: Medium skin tone	People & Body	Person Activity	1F487 1F3FD	E1.0	Fully Qualified
💇🏾	Person getting haircut: Medium-dark skin tone	People & Body	Person Activity	1F487 1F3FE	E1.0	Fully Qualified
💇🏿	Person getting haircut: Dark skin tone	People & Body	Person Activity	1F487 1F3FF	E1.0	Fully Qualified
💇🏻‍♂️	Man getting haircut: Light skin tone	People & Body	Person Activity	1F487 1F3FB 200D 2642 FE0F	E4.0	Fully Qualified
💇🏻‍♂	Man getting haircut: Light skin tone	People & Body	Person Activity	1F487 1F3FB 200D 2642	E4.0	Minimally Qualified
💇🏼‍♂️	Man getting haircut: Medium-light skin tone	People & Body	Person Activity	1F487 1F3FC 200D 2642 FE0F	E4.0	Fully Qualified
💇🏼‍♂	Man getting haircut: Medium-light skin tone	People & Body	Person Activity	1F487 1F3FC 200D 2642	E4.0	Minimally Qualified
💇🏽‍♂️	Man getting haircut: Medium skin tone	People & Body	Person Activity	1F487 1F3FD 200D 2642 FE0F	E4.0	Fully Qualified
💇🏽‍♂	Man getting haircut: Medium skin tone	People & Body	Person Activity	1F487 1F3FD 200D 2642	E4.0	Minimally Qualified
💇🏾‍♂️	Man getting haircut: Medium-dark skin tone	People & Body	Person Activity	1F487 1F3FE 200D 2642 FE0F	E4.0	Fully Qualified
💇🏾‍♂	Man getting haircut: Medium-dark skin tone	People & Body	Person Activity	1F487 1F3FE 200D 2642	E4.0	Minimally Qualified
💇🏿‍♂️	Man getting haircut: Dark skin tone	People & Body	Person Activity	1F487 1F3FF 200D 2642 FE0F	E4.0	Fully Qualified
💇🏿‍♂	Man getting haircut: Dark skin tone	People & Body	Person Activity	1F487 1F3FF 200D 2642	E4.0	Minimally Qualified
💇🏻‍♀️	Woman getting haircut: Light skin tone	People & Body	Person Activity	1F487 1F3FB 200D 2640 FE0F	E4.0	Fully Qualified
💇🏻‍♀	Woman getting haircut: Light skin tone	People & Body	Person Activity	1F487 1F3FB 200D 2640	E4.0	Minimally Qualified
💇🏼‍♀️	Woman getting haircut: Medium-light skin tone	People & Body	Person Activity	1F487 1F3FC 200D 2640 FE0F	E4.0	Fully Qualified
💇🏼‍♀	Woman getting haircut: Medium-light skin tone	People & Body	Person Activity	1F487 1F3FC 200D 2640	E4.0	Minimally Qualified
💇🏽‍♀️	Woman getting haircut: Medium skin tone	People & Body	Person Activity	1F487 1F3FD 200D 2640 FE0F	E4.0	Fully Qualified
💇🏽‍♀	Woman getting haircut: Medium skin tone	People & Body	Person Activity	1F487 1F3FD 200D 2640	E4.0	Minimally Qualified
💇🏾‍♀️	Woman getting haircut: Medium-dark skin tone	People & Body	Person Activity	1F487 1F3FE 200D 2640 FE0F	E4.0	Fully Qualified
💇🏾‍♀	Woman getting haircut: Medium-dark skin tone	People & Body	Person Activity	1F487 1F3FE 200D 2640	E4.0	Minimally Qualified
💇🏿‍♀️	Woman getting haircut: Dark skin tone	People & Body	Person Activity	1F487 1F3FF 200D 2640 FE0F	E4.0	Fully Qualified
💇🏿‍♀	Woman getting haircut: Dark skin tone	People & Body	Person Activity	1F487 1F3FF 200D 2640	E4.0	Minimally Qualified
🚶🏻	Person walking: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB	E1.0	Fully Qualified
🚶🏼	Person walking: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC	E1.0	Fully Qualified
🚶🏽	Person walking: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD	E1.0	Fully Qualified
🚶🏾	Person walking: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE	E1.0	Fully Qualified
🚶🏿	Person walking: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF	E1.0	Fully Qualified
🚶🏻‍♂️	Man walking: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2642 FE0F	E4.0	Fully Qualified
🚶🏻‍♂	Man walking: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2642	E4.0	Minimally Qualified
🚶🏼‍♂️	Man walking: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2642 FE0F	E4.0	Fully Qualified
🚶🏼‍♂	Man walking: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2642	E4.0	Minimally Qualified
🚶🏽‍♂️	Man walking: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2642 FE0F	E4.0	Fully Qualified
🚶🏽‍♂	Man walking: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2642	E4.0	Minimally Qualified
🚶🏾‍♂️	Man walking: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2642 FE0F	E4.0	Fully Qualified
🚶🏾‍♂	Man walking: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2642	E4.0	Minimally Qualified
🚶🏿‍♂️	Man walking: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2642 FE0F	E4.0	Fully Qualified
🚶🏿‍♂	Man walking: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2642	E4.0	Minimally Qualified
🚶🏻‍♀️	Woman walking: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2640 FE0F	E4.0	Fully Qualified
🚶🏻‍♀	Woman walking: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2640	E4.0	Minimally Qualified
🚶🏼‍♀️	Woman walking: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2640 FE0F	E4.0	Fully Qualified
🚶🏼‍♀	Woman walking: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2640	E4.0	Minimally Qualified
🚶🏽‍♀️	Woman walking: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2640 FE0F	E4.0	Fully Qualified
🚶🏽‍♀	Woman walking: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2640	E4.0	Minimally Qualified
🚶🏾‍♀️	Woman walking: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2640 FE0F	E4.0	Fully Qualified
🚶🏾‍♀	Woman walking: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2640	E4.0	Minimally Qualified
🚶🏿‍♀️	Woman walking: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2640 FE0F	E4.0	Fully Qualified
🚶🏿‍♀	Woman walking: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2640	E4.0	Minimally Qualified
🚶🏻‍➡️	Person walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏻‍➡	Person walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 27A1	E15.1	Minimally Qualified
🚶🏼‍➡️	Person walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏼‍➡	Person walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 27A1	E15.1	Minimally Qualified
🚶🏽‍➡️	Person walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏽‍➡	Person walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 27A1	E15.1	Minimally Qualified
🚶🏾‍➡️	Person walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏾‍➡	Person walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 27A1	E15.1	Minimally Qualified
🚶🏿‍➡️	Person walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏿‍➡	Person walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 27A1	E15.1	Minimally Qualified
🚶🏻‍♀️‍➡️	Woman walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2640 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏻‍♀‍➡️	Woman walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2640 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏻‍♀️‍➡	Woman walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2640 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏻‍♀‍➡	Woman walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2640 200D 27A1	E15.1	Minimally Qualified
🚶🏼‍♀️‍➡️	Woman walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2640 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏼‍♀‍➡️	Woman walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2640 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏼‍♀️‍➡	Woman walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2640 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏼‍♀‍➡	Woman walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2640 200D 27A1	E15.1	Minimally Qualified
🚶🏽‍♀️‍➡️	Woman walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2640 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏽‍♀‍➡️	Woman walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2640 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏽‍♀️‍➡	Woman walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2640 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏽‍♀‍➡	Woman walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2640 200D 27A1	E15.1	Minimally Qualified
🚶🏾‍♀️‍➡️	Woman walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2640 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏾‍♀‍➡️	Woman walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2640 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏾‍♀️‍➡	Woman walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2640 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏾‍♀‍➡	Woman walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2640 200D 27A1	E15.1	Minimally Qualified
🚶🏿‍♀️‍➡️	Woman walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2640 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏿‍♀‍➡️	Woman walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2640 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏿‍♀️‍➡	Woman walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2640 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏿‍♀‍➡	Woman walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2640 200D 27A1	E15.1	Minimally Qualified
🚶🏻‍♂️‍➡️	Man walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2642 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏻‍♂‍➡️	Man walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2642 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏻‍♂️‍➡	Man walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2642 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏻‍♂‍➡	Man walking facing right: Light skin tone	People & Body	Person Activity	1F6B6 1F3FB 200D 2642 200D 27A1	E15.1	Minimally Qualified
🚶🏼‍♂️‍➡️	Man walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2642 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏼‍♂‍➡️	Man walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2642 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏼‍♂️‍➡	Man walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2642 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏼‍♂‍➡	Man walking facing right: Medium-light skin tone	People & Body	Person Activity	1F6B6 1F3FC 200D 2642 200D 27A1	E15.1	Minimally Qualified
🚶🏽‍♂️‍➡️	Man walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2642 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏽‍♂‍➡️	Man walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2642 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏽‍♂️‍➡	Man walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2642 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏽‍♂‍➡	Man walking facing right: Medium skin tone	People & Body	Person Activity	1F6B6 1F3FD 200D 2642 200D 27A1	E15.1	Minimally Qualified
🚶🏾‍♂️‍➡️	Man walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2642 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏾‍♂‍➡️	Man walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2642 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏾‍♂️‍➡	Man walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2642 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏾‍♂‍➡	Man walking facing right: Medium-dark skin tone	People & Body	Person Activity	1F6B6 1F3FE 200D 2642 200D 27A1	E15.1	Minimally Qualified
🚶🏿‍♂️‍➡️	Man walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2642 FE0F 200D 27A1 FE0F	E15.1	Fully Qualified
🚶🏿‍♂‍➡️	Man walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2642 200D 27A1 FE0F	E15.1	Minimally Qualified
🚶🏿‍♂️‍➡	Man walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2642 FE0F 200D 27A1	E15.1	Minimally Qualified
🚶🏿‍♂‍➡	Man walking facing right: Dark skin tone	People & Body	Person Activity	1F6B6 1F3FF 200D 2642 200D 27A1	E15.1	Minimally Qualified
